,Datum,Tijd,Parameter,Locatie,Waarde,Verwachting,Eenheid,Windrichting,Windrichting eenheid,Bemonsteringshoogte,Referentievlak,Unnamed: 11
2099,13-5-2021,03:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.19,,m/s,84.3,graden,2910.0,NVT,
2100,13-5-2021,03:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.15,,m/s,88.7,graden,2910.0,NVT,
2101,13-5-2021,03:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.08,,m/s,88.5,graden,2910.0,NVT,
2102,13-5-2021,03:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.28,,m/s,89.5,graden,2910.0,NVT,
2103,13-5-2021,04:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.93,,m/s,90.0,graden,2910.0,NVT,
2104,13-5-2021,04:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.26,,m/s,87.8,graden,2910.0,NVT,
2105,13-5-2021,04:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.36,,m/s,76.6,graden,2910.0,NVT,
2106,13-5-2021,04:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.46,,m/s,76.6,graden,2910.0,NVT,
2107,13-5-2021,04:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.5,,m/s,75.1,graden,2910.0,NVT,
2108,13-5-2021,04:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.03,,m/s,76.9,graden,2910.0,NVT,
2109,13-5-2021,05:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.01,,m/s,76.1,graden,2910.0,NVT,
2110,13-5-2021,05:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.03,,m/s,72.4,graden,2910.0,NVT,
2111,13-5-2021,05:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.96,,m/s,73.2,graden,2910.0,NVT,
2112,13-5-2021,05:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.3,,m/s,69.1,graden,2910.0,NVT,
2113,13-5-2021,05:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.8100000000000005,,m/s,69.2,graden,2910.0,NVT,
2114,13-5-2021,05:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.62,,m/s,68.5,graden,2910.0,NVT,
2115,13-5-2021,06:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.39,,m/s,71.9,graden,2910.0,NVT,
2116,13-5-2021,06:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.54,,m/s,73.5,graden,2910.0,NVT,
2117,13-5-2021,06:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.41,,m/s,73.9,graden,2910.0,NVT,
2118,13-5-2021,06:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.32,,m/s,75.0,graden,2910.0,NVT,
2119,13-5-2021,06:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.88,,m/s,77.8,graden,2910.0,NVT,
2120,13-5-2021,06:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.39,,m/s,76.8,graden,2910.0,NVT,
2121,13-5-2021,07:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.25,,m/s,74.7,graden,2910.0,NVT,
2122,13-5-2021,07:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.71,,m/s,71.2,graden,2910.0,NVT,
2123,13-5-2021,07:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.37,,m/s,72.0,graden,2910.0,NVT,
2124,13-5-2021,07:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.5,,m/s,71.8,graden,2910.0,NVT,
2125,13-5-2021,07:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.43,,m/s,70.9,graden,2910.0,NVT,
2126,13-5-2021,07:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.37,,m/s,77.8,graden,2910.0,NVT,
2127,13-5-2021,08:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.41,,m/s,78.8,graden,2910.0,NVT,
2128,13-5-2021,08:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.22,,m/s,82.8,graden,2910.0,NVT,
2129,13-5-2021,08:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.12,,m/s,82.0,graden,2910.0,NVT,
2130,13-5-2021,08:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.17,,m/s,78.2,graden,2910.0,NVT,
2131,13-5-2021,08:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.96,,m/s,75.4,graden,2910.0,NVT,
2132,13-5-2021,08:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.22,,m/s,79.9,graden,2910.0,NVT,
2133,13-5-2021,09:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.24,,m/s,66.9,graden,2910.0,NVT,
2134,13-5-2021,09:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.88,,m/s,54.7,graden,2910.0,NVT,
2135,13-5-2021,09:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.06,,m/s,56.1,graden,2910.0,NVT,
2136,13-5-2021,09:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.36,,m/s,58.2,graden,2910.0,NVT,
2137,13-5-2021,09:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.5,,m/s,59.2,graden,2910.0,NVT,
2138,13-5-2021,09:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.72,,m/s,61.8,graden,2910.0,NVT,
2139,13-5-2021,10:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.93,,m/s,61.6,graden,2910.0,NVT,
2140,13-5-2021,10:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.78,,m/s,59.0,graden,2910.0,NVT,
2141,13-5-2021,10:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.6,,m/s,55.2,graden,2910.0,NVT,
2142,13-5-2021,10:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.65,,m/s,51.3,graden,2910.0,NVT,
2143,13-5-2021,10:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.74,,m/s,51.7,graden,2910.0,NVT,
2144,13-5-2021,10:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.91,,m/s,49.3,graden,2910.0,NVT,
2145,13-5-2021,11:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.11,,m/s,51.0,graden,2910.0,NVT,
2146,13-5-2021,11:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.26,,m/s,50.1,graden,2910.0,NVT,
2147,13-5-2021,11:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.87,,m/s,51.0,graden,2910.0,NVT,
2148,13-5-2021,11:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.96,,m/s,50.4,graden,2910.0,NVT,
2149,13-5-2021,11:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.14,,m/s,46.7,graden,2910.0,NVT,
2150,13-5-2021,11:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.93,,m/s,48.5,graden,2910.0,NVT,
2151,13-5-2021,12:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.14,,m/s,49.7,graden,2910.0,NVT,
2152,13-5-2021,12:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.09,,m/s,46.4,graden,2910.0,NVT,
2153,13-5-2021,12:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.35,,m/s,40.6,graden,2910.0,NVT,
2154,13-5-2021,12:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.7,,m/s,37.4,graden,2910.0,NVT,
2155,13-5-2021,12:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.71,,m/s,37.7,graden,2910.0,NVT,
2156,13-5-2021,12:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.78,,m/s,37.6,graden,2910.0,NVT,
2157,13-5-2021,13:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.88,,m/s,39.1,graden,2910.0,NVT,
2158,13-5-2021,13:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.54,,m/s,38.6,graden,2910.0,NVT,
2159,13-5-2021,13:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.4,,m/s,38.0,graden,2910.0,NVT,
2160,13-5-2021,13:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.16,,m/s,34.0,graden,2910.0,NVT,
2161,13-5-2021,13:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.29,,m/s,30.2,graden,2910.0,NVT,
2162,13-5-2021,13:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.42,,m/s,28.2,graden,2910.0,NVT,
2163,13-5-2021,14:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.28,,m/s,27.9,graden,2910.0,NVT,
2164,13-5-2021,14:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.48,,m/s,27.9,graden,2910.0,NVT,
2165,13-5-2021,14:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.35,,m/s,27.2,graden,2910.0,NVT,
2166,13-5-2021,14:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.59,,m/s,27.1,graden,2910.0,NVT,
2167,13-5-2021,14:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.99,,m/s,26.7,graden,2910.0,NVT,
2168,13-5-2021,14:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,7.32,,m/s,26.3,graden,2910.0,NVT,
2169,13-5-2021,15:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,7.5600000000000005,,m/s,27.2,graden,2910.0,NVT,
2170,13-5-2021,15:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,7.86,,m/s,27.4,graden,2910.0,NVT,
2171,13-5-2021,15:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.08,,m/s,28.6,graden,2910.0,NVT,
2172,13-5-2021,15:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,7.99,,m/s,29.5,graden,2910.0,NVT,
2173,13-5-2021,15:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.06,,m/s,29.4,graden,2910.0,NVT,
2174,13-5-2021,15:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.1,,m/s,27.9,graden,2910.0,NVT,
2175,13-5-2021,16:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.01,,m/s,27.1,graden,2910.0,NVT,
2176,13-5-2021,16:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,7.99,,m/s,25.4,graden,2910.0,NVT,
2177,13-5-2021,16:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.04,,m/s,25.2,graden,2910.0,NVT,
2178,13-5-2021,16:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.22,,m/s,25.6,graden,2910.0,NVT,
2179,13-5-2021,16:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.22,,m/s,25.4,graden,2910.0,NVT,
2180,13-5-2021,16:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.12,,m/s,24.7,graden,2910.0,NVT,
2181,13-5-2021,17:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,7.96,,m/s,23.2,graden,2910.0,NVT,
2182,13-5-2021,17:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,7.5600000000000005,,m/s,24.4,graden,2910.0,NVT,
2183,13-5-2021,17:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,7.7,,m/s,23.7,graden,2910.0,NVT,
2184,13-5-2021,17:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.06,,m/s,24.8,graden,2910.0,NVT,
2185,13-5-2021,17:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.1,,m/s,25.3,graden,2910.0,NVT,
2186,13-5-2021,17:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.21,,m/s,25.4,graden,2910.0,NVT,
2187,13-5-2021,18:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.82,,m/s,158.2,graden,2910.0,NVT,
2188,13-5-2021,18:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.74,,m/s,35.7,graden,2910.0,NVT,
2189,13-5-2021,18:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.04,,m/s,67.9,graden,2910.0,NVT,
2190,13-5-2021,18:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.77,,m/s,101.4,graden,2910.0,NVT,
2191,13-5-2021,18:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.08,,m/s,95.7,graden,2910.0,NVT,
2192,13-5-2021,18:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.7,,m/s,117.5,graden,2910.0,NVT,
2193,13-5-2021,19:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.09,,m/s,138.2,graden,2910.0,NVT,
2194,13-5-2021,19:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,1.51,,m/s,176.5,graden,2910.0,NVT,
2195,13-5-2021,19:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,1.53,,m/s,164.4,graden,2910.0,NVT,
2196,13-5-2021,19:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,0.99,,m/s,119.9,graden,2910.0,NVT,
2197,13-5-2021,19:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,1.12,,m/s,273.7,graden,2910.0,NVT,
2198,13-5-2021,19:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.19,,m/s,312.1,graden,2910.0,NVT,
2199,13-5-2021,20:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.36,,m/s,350.2,graden,2910.0,NVT,
2200,13-5-2021,20:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.46,,m/s,6.4,graden,2910.0,NVT,
2201,13-5-2021,20:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.26,,m/s,12.6,graden,2910.0,NVT,
2202,13-5-2021,20:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.14,,m/s,13.0,graden,2910.0,NVT,
2203,13-5-2021,20:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.25,,m/s,22.0,graden,2910.0,NVT,
2204,13-5-2021,20:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.58,,m/s,27.0,graden,2910.0,NVT,
2205,13-5-2021,21:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.6,,m/s,23.4,graden,2910.0,NVT,
2206,13-5-2021,21:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.74,,m/s,26.6,graden,2910.0,NVT,
2207,13-5-2021,21:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.63,,m/s,31.8,graden,2910.0,NVT,
2208,13-5-2021,21:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.95,,m/s,31.2,graden,2910.0,NVT,
2209,13-5-2021,21:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.63,,m/s,32.8,graden,2910.0,NVT,
2210,13-5-2021,21:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.58,,m/s,33.6,graden,2910.0,NVT,
2211,13-5-2021,22:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.25,,m/s,28.7,graden,2910.0,NVT,
2212,13-5-2021,22:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.62,,m/s,31.0,graden,2910.0,NVT,
2213,13-5-2021,22:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.82,,m/s,30.6,graden,2910.0,NVT,
2214,13-5-2021,22:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.98,,m/s,30.5,graden,2910.0,NVT,
2215,13-5-2021,22:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.89,,m/s,30.0,graden,2910.0,NVT,
2216,13-5-2021,22:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.39,,m/s,38.4,graden,2910.0,NVT,
2217,13-5-2021,23:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.2,,m/s,39.4,graden,2910.0,NVT,
2218,13-5-2021,23:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.96,,m/s,29.8,graden,2910.0,NVT,
2219,13-5-2021,23:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.67,,m/s,22.8,graden,2910.0,NVT,
2220,13-5-2021,23:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.16,,m/s,31.7,graden,2910.0,NVT,
2221,13-5-2021,23:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.54,,m/s,27.6,graden,2910.0,NVT,
2222,13-5-2021,23:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.7199999999999998,,m/s,41.4,graden,2910.0,NVT,
2223,14-5-2021,00:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.92,,m/s,27.7,graden,2910.0,NVT,
2224,14-5-2021,00:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.59,,m/s,26.6,graden,2910.0,NVT,
2225,14-5-2021,00:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.51,,m/s,30.4,graden,2910.0,NVT,
2226,14-5-2021,00:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.84,,m/s,36.3,graden,2910.0,NVT,
2227,14-5-2021,00:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.88,,m/s,33.5,graden,2910.0,NVT,
2228,14-5-2021,00:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.51,,m/s,39.9,graden,2910.0,NVT,
2229,14-5-2021,01:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.84,,m/s,47.6,graden,2910.0,NVT,
2230,14-5-2021,01:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.96,,m/s,56.8,graden,2910.0,NVT,
2231,14-5-2021,01:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.77,,m/s,62.3,graden,2910.0,NVT,
2232,14-5-2021,01:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.5600000000000005,,m/s,65.1,graden,2910.0,NVT,
2233,14-5-2021,01:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.63,,m/s,93.3,graden,2910.0,NVT,
2234,14-5-2021,01:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,1.8900000000000001,,m/s,131.8,graden,2910.0,NVT,
2235,14-5-2021,02:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,1.9100000000000001,,m/s,138.0,graden,2910.0,NVT,
2236,14-5-2021,02:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.2800000000000002,,m/s,137.3,graden,2910.0,NVT,
2237,14-5-2021,02:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.2800000000000002,,m/s,142.8,graden,2910.0,NVT,
2238,14-5-2021,02:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.35,,m/s,141.2,graden,2910.0,NVT,
2239,14-5-2021,02:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.67,,m/s,140.9,graden,2910.0,NVT,
2240,14-5-2021,02:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.02,,m/s,146.9,graden,2910.0,NVT,
2241,14-5-2021,03:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.65,,m/s,155.7,graden,2910.0,NVT,
2242,14-5-2021,03:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.0,,m/s,145.9,graden,2910.0,NVT,
2243,14-5-2021,03:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.22,,m/s,145.1,graden,2910.0,NVT,
2244,14-5-2021,03:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.02,,m/s,134.7,graden,2910.0,NVT,
2245,14-5-2021,03:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,1.56,,m/s,141.8,graden,2910.0,NVT,
2246,14-5-2021,03:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,1.58,,m/s,151.6,graden,2910.0,NVT,
2247,14-5-2021,04:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,1.3,,m/s,142.9,graden,2910.0,NVT,
2248,14-5-2021,04:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,1.04,,m/s,94.6,graden,2910.0,NVT,
2249,14-5-2021,04:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,1.03,,m/s,63.5,graden,2910.0,NVT,
2250,14-5-2021,04:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,1.21,,m/s,60.2,graden,2910.0,NVT,
2251,14-5-2021,04:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,1.3,,m/s,68.9,graden,2910.0,NVT,
2252,14-5-2021,04:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,1.51,,m/s,79.2,graden,2910.0,NVT,
2253,14-5-2021,05:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,1.51,,m/s,81.9,graden,2910.0,NVT,
2254,14-5-2021,05:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.38,,m/s,76.1,graden,2910.0,NVT,
2255,14-5-2021,05:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.22,,m/s,77.2,graden,2910.0,NVT,
2256,14-5-2021,05:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.08,,m/s,69.1,graden,2910.0,NVT,
2257,14-5-2021,05:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,1.71,,m/s,68.3,graden,2910.0,NVT,
2258,14-5-2021,05:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,1.69,,m/s,58.0,graden,2910.0,NVT,
2259,14-5-2021,06:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,1.82,,m/s,69.9,graden,2910.0,NVT,
2260,14-5-2021,06:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,1.96,,m/s,58.5,graden,2910.0,NVT,
2261,14-5-2021,06:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.06,,m/s,59.0,graden,2910.0,NVT,
2262,14-5-2021,06:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.59,,m/s,60.7,graden,2910.0,NVT,
2263,14-5-2021,06:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.67,,m/s,60.8,graden,2910.0,NVT,
2264,14-5-2021,06:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.15,,m/s,71.9,graden,2910.0,NVT,
2265,14-5-2021,07:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.95,,m/s,51.1,graden,2910.0,NVT,
2266,14-5-2021,07:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.96,,m/s,40.9,graden,2910.0,NVT,
2267,14-5-2021,07:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.38,,m/s,39.4,graden,2910.0,NVT,
2268,14-5-2021,07:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,1.69,,m/s,74.1,graden,2910.0,NVT,
2269,14-5-2021,07:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.88,,m/s,28.1,graden,2910.0,NVT,
2270,14-5-2021,07:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.04,,m/s,15.1,graden,2910.0,NVT,
2271,14-5-2021,08:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.52,,m/s,15.9,graden,2910.0,NVT,
2272,14-5-2021,08:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.71,,m/s,17.5,graden,2910.0,NVT,
2273,14-5-2021,08:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.55,,m/s,20.4,graden,2910.0,NVT,
2274,14-5-2021,08:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.76,,m/s,23.3,graden,2910.0,NVT,
2275,14-5-2021,08:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.93,,m/s,23.9,graden,2910.0,NVT,
